PLYNO,DEPOSIT_SEQ,DEPOSIT_DATE,PRINCIPAL,FACTOR,BALANCE,STEP1_END_DATE,DED_AMT
282120090000066,2,2024-11-05,136839.0,1.0251643835616437,140282.46908219176,2025-10-05,690000.0
282120090000066,3,2024-12-05,136839.0,1.022904109589041,139973.17545205477,2025-10-05,675000.0
282120090000066,4,2025-01-05,136839.0,1.0205684931506849,139653.57203424658,2025-10-05,660000.0
282120090000066,5,2025-02-05,136839.0,1.0182328767123288,139333.96861643836,2025-10-05,645000.0
282120090000066,6,2025-03-05,136839.0,1.016123287671233,139045.29456164385,2025-10-05,630000.0
282120090000066,7,2025-04-05,136839.0,1.0137876712328766,138725.6911438356,2025-10-05,615000.0
282120090000066,8,2025-05-05,136839.0,1.011527397260274,138416.39751369864,2025-10-05,600000.0
282120090000066,9,2025-06-05,136839.0,1.0091917808219177,138096.7940958904,2025-10-05,585000.0
282120090000066,10,2025-07-05,136839.0,1.006931506849315,137787.5004657534,2025-10-05,570000.0
282120090000066,11,2025-08-05,136839.0,1.0045958904109589,137467.8970479452,2025-10-05,555000.0
282120090000066,12,2025-09-05,136839.0,1.0022602739726028,137148.293630137,2025-10-05,540000.0
282120090000066,13,2025-10-05,136839.0,1.0,136839.0,2025-10-05,525000.0
282120090000065,1,2009-10-05,136839.0,1.438543012601876,196848.7873014281,2019-10-05,711428.5714285715
282120090000065,2,2009-11-05,136839.0,1.432386691454392,196006.36247192754,2019-10-05,702857.1428571428
282120090000065,3,2009-12-05,136839.0,1.42635470625178,195180.95164878733,2019-10-05,694285.7142857143
282120090000065,4,2010-01-05,136839.0,1.4201597070127576,194333.23414791873,2019-10-05,685714.2857142857
282120090000065,5,2010-02-05,136839.0,1.4140827404106455,193501.66811505234,2019-10-05,677142.8571428572
282120090000065,6,2010-03-05,136839.0,1.4085471598966015,192744.18481309107,2019-10-05,668571.4285714286
282120090000065,7,2010-04-05,136839.0,1.402623986898992,191933.66374327117,2019-10-05,660000.0
282120090000065,8,2010-05-05,136839.0,1.3969076883644147,191151.45116809814,2019-10-05,651428.5714285715
282120090000065,9,2010-06-05,136839.0,1.3910165278756748,190345.31065797945,2019-10-05,642857.1428571428
282120090000065,10,2010-07-05,136839.0,1.385348904704434,189569.75877085005,2019-10-05,634285.7142857143
282120090000065,11,2010-08-05,136839.0,1.3796016505896014,188783.31026503045,2019-10-05,625714.2857142857
282120090000065,12,2010-09-05,136839.0,1.3738721387500992,187999.28959442483,2019-10-05,617142.8571428572
282120090000065,13,2010-10-05,136839.0,1.3683450377215058,187242.96661677313,2019-10-05,608571.4285714285
282120090000065,14,2010-11-05,136839.0,1.3627625906582417,186479.07014308314,2019-10-05,600000.0
282120090000065,15,2010-12-05,136839.0,1.3575899839940224,185771.25581975802,2019-10-05,591428.5714285714
282120090000065,16,2011-01-05,136839.0,1.3524589469583048,185069.12984282747,2019-10-05,582857.1428571428
282120090000065,17,2011-02-05,136839.0,1.3474345660138927,184381.59857877507,2019-10-05,574285.7142857143
282120090000065,18,2011-03-05,136839.0,1.342829454301564,183751.4396971717,2019-10-05,565714.2857142857
282120090000065,19,2011-04-05,136839.0,1.3377976132404084,183062.88759820425,2019-10-05,557142.8571428572
282120090000065,20,2011-05-05,136839.0,1.3327460092558037,182371.6311605549,2019-10-05,548571.4285714285
282120090000065,21,2011-06-05,136839.0,1.3274481283276245,181646.6744322238,2019-10-05,540000.0
282120090000065,22,2011-07-05,136839.0,1.3223333792295862,180946.77728039733,2019-10-05,531428.5714285715
282120090000065,23,2011-08-05,136839.0,1.3170610947166455,180225.32313993105,2019-10-05,522857.14285714284
282120090000065,24,2011-09-05,136839.0,1.311786882856023,179503.60526313534,2019-10-05,514285.7142857143
282120090000065,25,2011-10-05,136839.0,1.3066120911152521,178795.49193611997,2019-10-05,505714.2857142857
282120090000065,26,2011-11-05,136839.0,1.3013529908908346,178075.84192051092,2019-10-05,497142.85714285716
282120090000065,27,2011-12-05,136839.0,1.2962778188838562,177381.360458248,2019-10-05,488571.4285714286
282120090000065,28,2012-01-05,136839.0,1.2910475299317954,176665.65294833694,2019-10-05,480000.0
282120090000065,29,2012-02-05,136839.0,1.2858342961443574,175952.27925009772,2019-10-05,471428.5714285714
282120090000065,30,2012-03-05,136839.0,1.2810619665327043,175299.23843836872,2019-10-05,462857.1428571429
282120090000065,31,2012-04-05,136839.0,1.2758824540429834,174590.47912878782,2019-10-05,454285.71428571426
282120090000065,32,2012-05-05,136839.0,1.2708659489387608,173904.0255868311,2019-10-05,445714.28571428574
282120090000065,33,2012-06-05,136839.0,1.265609612741149,173184.75379788608,2019-10-05,437142.8571428571
282120090000065,34,2012-07-05,136839.0,1.2605361129074595,172490.50115414386,2019-10-05,428571.4285714286
282120090000065,35,2012-08-05,136839.0,1.255340201477343,171779.49782995813,2019-10-05,420000.0
282120090000065,36,2012-09-05,136839.0,1.250361995742759,171098.28513544338,2019-10-05,411428.5714285714
282120090000065,37,2012-10-05,136839.0,1.2457377218390462,170465.50411873325,2019-10-05,402857.14285714284
282120090000065,38,2012-11-05,136839.0,1.2411407109362338,169836.4537438033,2019-10-05,394285.7142857143
282120090000065,39,2012-12-05,136839.0,1.2367837878226389,169240.25674186207,2019-10-05,385714.2857142857
282120090000065,40,2013-01-05,136839.0,1.2323557457666101,168634.32789495715,2019-10-05,377142.85714285716
282120090000065,41,2013-02-05,136839.0,1.2282732502736116,168075.68329419073,2019-10-05,368571.4285714285
282120090000065,42,2013-03-05,136839.0,1.2245450202030062,167565.51601955915,2019-10-05,360000.0
282120090000065,43,2013-04-05,136839.0,1.220584940151621,167023.62262540765,2019-10-05,351428.5714285714
282120090000065,44,2013-05-05,136839.0,1.2167585305566642,166500.02056284336,2019-10-05,342857.14285714284
282120090000065,45,2013-06-05,136839.0,1.2128108079774194,165959.8181528221,2019-10-05,334285.7142857143
282120090000065,46,2013-07-05,136839.0,1.2089964295018465,165437.86241660317,2019-10-05,325714.28571428574
282120090000065,47,2013-08-05,136839.0,1.205061090919499,164899.35462033332,2019-10-05,317142.85714285716
282120090000065,48,2013-09-05,136839.0,1.2011320361251367,164361.7066913276,2019-10-05,308571.4285714286
282120090000065,49,2013-10-05,136839.0,1.1973358309205986,163842.2377673438,2019-10-05,300000.0
282120090000065,50,2013-11-05,136839.0,1.1934941361290967,163316.54409376945,2019-10-05,291428.5714285714
282120090000065,51,2013-12-05,136839.0,1.1898216887566853,162814.01006777605,2019-10-05,282857.14285714284
282120090000065,52,2014-01-05,136839.0,1.1860228688173853,162294.1833461022,2019-10-05,274285.71428571426
282120090000065,53,2014-02-05,136839.0,1.1821652431028276,161766.3097009478,2019-10-05,265714.28571428574
282120090000065,54,2014-03-05,136839.0,1.178557388029654,161272.61442058982,2019-10-05,257142.85714285716
282120090000065,55,2014-04-05,136839.0,1.174670761117023,160740.77228049233,2019-10-05,248571.42857142858
282120090000065,56,2014-05-05,136839.0,1.170931171722974,160229.05060740004,2019-10-05,240000.0
282120090000065,57,2014-06-05,136839.0,1.1671161329465711,159707.00451627583,2019-10-05,231428.57142857145
282120090000065,58,2014-07-05,136839.0,1.1634500687158893,159205.34395301357,2019-10-05,222857.14285714287
282120090000065,59,2014-08-05,136839.0,1.1597021225055233,158692.4787415333,2019-10-05,214285.7142857143
282120090000065,60,2014-09-05,136839.0,1.1560306865905663,158190.0831223665,2019-10-05,205714.2857142857
282120090000065,61,2014-10-05,136839.0,1.1525593729365504,157715.07203326462,2019-10-05,197142.85714285716
282120090000065,62,2014-11-05,136839.0,1.1490568040120754,157235.7840042084,2019-10-05,188571.42857142858
282120090000065,63,2014-12-05,136839.0,1.1457477547159594,156782.97700757717,2019-10-05,180000.0
282120090000065,64,2015-01-05,136839.0,1.1423322590382095,156315.60399452955,2019-10-05,171428.57142857142
282120090000065,65,2015-02-05,136839.0,1.138935615652816,155850.8107103157,2019-10-05,162857.14285714287
282120090000065,66,2015-03-05,136839.0,1.1358833401436597,155433.14038191823,2019-10-05,154285.7142857143
282120090000065,67,2015-04-05,136839.0,1.1325959091432243,154983.29161124968,2019-10-05,145714.2857142857
282120090000065,68,2015-05-05,136839.0,1.129507938004258,154560.73672856466,2019-10-05,137142.85714285713
282120090000065,69,2015-06-05,136839.0,1.1264119264102075,154137.08159804638,2019-10-05,128571.42857142858
282120090000065,70,2015-07-05,136839.0,1.1235079750558357,153739.7077986655,2019-10-05,120000.0
282120090000065,71,2015-08-05,136839.0,1.1205934124123331,153340.88196109125,2019-10-05,111428.57142857143
282120090000065,72,2015-09-05,136839.0,1.1177263574344862,152948.55702497766,2019-10-05,102857.14285714286
282120090000065,73,2015-10-05,136839.0,1.115005085223681,152576.18085692328,2019-10-05,94285.71428571429
